Date,ProductName,Category,Quantity,UnitPrice,TotalPrice,PaymentType,Country,City,PostalCode,ShippingCost,OrderStatus,ReturnStatus,Rating,Feedback,ShippingDate,DeliveryDate,CustomerFullName,CustomerPhone,CustomerEmail,CustomerAddress,ProductDescription,SupplierName,SupplierContact,PurchasePrice,Profit,Discount,Tax,TaxAmount,FinalPrice,PaymentStatus,ShipmentTrackingNumber,Carrier,EstimatedDelivery,ActualDelivery,DeliveryStatus,ProductReturnDate,ReturnReason,RefundAmount,CustomerSupportContact,PromotionApplied,CouponCode,MembershipStatus,ReviewComment,ReviewDate,FollowUpAction
2023-05-29,LBIOBAJBLWHE,Toys & Games,9,250.88,2257.92,PayPal,France,New York,65175,34.42,Completed,Not Returned,2,PHMMTTLSQZCOQFXSLDUWLVBGPXLPNAVIGEJJYRGYRMKJVION,2023-05-30,2023-06-01,HHLCTBCPUSTGSAMNA,+19186221942,rlnoc@example.com,CGLDSRDOEDZIPQINOXMYCYIB,,NKNVCB,YBBYOWUUMYTKN,205.26,410.58,0.14,0.07,158.05,2099.8612,Failed,106076,UPS,2023-06-02,2023-05-31,Early,,,,,,,,,,
2023-05-31,AOFLHMSAKT,Home & Kitchen,2,250.88,501.76,Bank Transfer,Australia,Toronto,57738,34.42,Completed,Returned,2,XNUPWCHBXBWRGQFJGDKPQF,2023-06-03,2023-06-10,QFTUFBQZPLLRP,+11380861142,,XWRZYRQIDKFUODDSD,,HEIEUMKKTLSMZ,VONSBDYHLM,205.26,91.24,0.3,0.07,35.12,386.352,Processed,702579,UPS,2023-06-11,2023-06-09,Early,,,,,,,,,,
2023-05-31,HEQHY,Electronics,3,250.88,752.64,Credit Card,Canada,Berlin,63452,34.42,Pending,Not Returned,4,STVUROBSFLAWXWKSVDUSUFHVIJJJZDRLYKPSKWD,2023-06-02,2023-06-11,MZYPXJKAUGXWQLT,+10744573260,qvlwr@example.com,WYOZDVVONOUKUILRVY,,DGEGHNXJFEOPB,RQMLGZPNEKXUZUHI,205.26,136.86,0.01,0.07,52.68,797.7936,,168305,USPS,2023-06-10,2023-06-10,Delayed,,,,,,,,,,
2023-05-31,BIXWCRGOUVTRYC,Electronics,2,250.88,501.76,PayPal,USA,Toronto,78323,34.42,Cancelled,Returned,4,QXMDFGHZBIJSAPRHJVKQYGZCGFCHAEX,2023-06-02,2023-06-07,OIVFEEIBJEQUD,+11249329396,bxgdw@example.com,CTFWCXYBKWLPWMPSBIWDKJUGYEPG,,UXVXMQOYNYSM,HGHOSDGUWVD,205.26,91.24,0.21,0.07,35.12,431.5104,Processed,464121,FedEx,2023-06-08,2023-06-07,Early,,,,,,,,,,
2023-06-02,NXBNVKPHGKC,Clothing,9,250.88,2257.92,Credit Card,UK,Berlin,56149,34.42,Cancelled,Returned,3,MZKVZKBIBUSZLIIWJEIWRJQZJNDJXVREIFPVWP,2023-06-06,2023-06-10,MTSFSVPFKJRIJ,+16446303899,dukxd@example.com,UKHBHPEHBXUTMYL,,GHGSOGQUY,LFFNFAFRZUP,205.26,410.58,0.11,0.07,158.05,2167.5988,,883398,USPS,2023-06-08,2023-06-09,On Time,,,,,,,,,,
2023-06-02,NFHVE,Toys & Games,1,250.88,250.88,Debit Card,Germany,Sydney,25839,34.42,Completed,Not Returned,5,KUOSCPUTEIEDMTQZTLTYTGAPGBLKHAZCHZHKUEHZUIQESSBS,2023-06-03,2023-06-05,NPGYHYHMSJAVPCCFZ,,wobbi@example.com,CXBNNCHYKOQXOJGPP,,SYCXVG,ZAUYSRZBSQRVXDRE,205.26,45.62,0.27,0.07,17.56,200.7024,Processed,881192,FedEx,2023-06-05,2023-06-04,Delayed,,,,,,,,,,
2023-06-03,BOLQAONTVPIA,Clothing,5,250.88,1254.4,Debit Card,UK,New York,12155,34.42,Pending,Not Returned,3,OHXHANKGROJDUANTTYIMZQXTDERQUGJIMRLHWREGOC,2023-06-04,2023-06-07,EPQJGYJBOYUQDHSUBU,,zmoxs@example.com,AOGHMADCUYLQSRAF,,JGZKZCUVI,UCKTUNGRFVFW,205.26,228.1,0.27,0.07,87.81,1003.522,Pending,915130,FedEx,2023-06-05,2023-06-07,Delayed,,,,,,,,,,
2023-06-03,MUZUE,Home & Kitchen,1,250.88,250.88,Debit Card,Australia,New York,17019,34.42,Cancelled,Not Returned,3,FZFTAUQKXBYISFYGDCBJJQPZALTTYJAPKDCYM,2023-06-04,2023-06-13,LCWMFBGZTNFWIGSYPM,+13200495435,gqpdd@example.com,YOXRKYVYWXJGNXYPFMZW,,HXZVLHON,UNLYNOYWISLG,205.26,45.62,0.12,0.07,17.56,238.3344,Pending,665445,USPS,2023-06-14,2023-06-12,Early,,,,,,,,,,
2023-06-04,FXSYMATYONHJIQ,Books,5,250.88,1254.4,Debit Card,UK,Berlin,64512,34.42,Pending,Returned,1,OYJFKYATDZJVZOAZUOCAFSDLYBQZFLOQANWBDTBV,2023-06-07,2023-06-11,DLZUJPALTSVYSUR,+18389639326,htkiz@example.com,WAKZDJCOTEPJPOTD,,QTKVOYMDV,NONWSSNWHM,205.26,228.1,0.07,0.07,87.81,1254.402,Failed,508467,USPS,2023-06-10,2023-06-11,Early,,,,,,,,,,
2023-06-05,CKLJYQQYKVDGU,Clothing,8,250.88,2007.04,Bank Transfer,Canada,Paris,71690,34.42,Pending,Returned,1,NRHTAPGFVSJWFZJYSCTCTFQRJFMFLNQVYHZEDFKEVNJKC,2023-06-07,2023-06-16,XZDKXPZTBIRQQNMSZW,+13936617609,,MRQXPKGBSOAVTXSQZAFGNX,,MKEYZNVCRCFZHX,,205.26,364.96,0.13,0.07,140.49,1886.6148,Failed,567941,DHL,2023-06-15,2023-06-15,Delayed,,,,,,,,,,
2023-06-10,NGXHAXVDLXCMTF,Electronics,8,250.88,2007.04,Debit Card,USA,Sydney,96150,34.42,Completed,Returned,4,HUETZUJHUIOAWEODSJWBERWFJOWIMRYGBPZBDBQFJN,2023-06-11,2023-06-16,LMCPUJVJRCMPDXK,+18704579640,uxtjv@example.com,OPEEVYSKAOSHJOS,,QAGRDJEHZ,EUTZXAKYYUQLRBVJ,205.26,364.96,0.29,0.07,140.49,1565.4884,Processed,874080,USPS,2023-06-17,2023-06-15,Early,,,,,,,,,,
2023-06-11,DTPGVKXAZGL,Toys & Games,8,250.88,2007.04,Debit Card,France,New York,36190,34.42,Pending,Not Returned,3,OULSKAYHVFLTPRLTBGIRIYHAEPNZMKTWMOXZPMHRSZOJWD,2023-06-12,2023-06-14,YALCSISSRT,,uzshf@example.com,IHEMKKXNARMSDAXPDGJBF,,MQYUDJUYHJMLU,SPHBEDUDAOMQFXWTMU,205.26,364.96,0.08,0.07,140.49,1986.9668,Pending,835973,DHL,2023-06-15,2023-06-13,Delayed,,,,,,,,,,
2023-06-14,WGJPZHIIBMM,Home & Kitchen,2,250.88,501.76,Credit Card,Canada,New York,20928,34.42,Pending,Returned,4,HXGLRRSDAEGZKUWUKJXGPAALP,2023-06-16,2023-06-20,VAULKJKHQFGEDGPYD,+18171266401,tapza@example.com,GGSGPYWRGZYPWQWALBISXAY,,UAICQUJSFGKPDD,VXVXLLTJBOSUDUNAA,205.26,91.24,0.29,0.07,35.12,391.3696,Processed,836783,USPS,2023-06-21,2023-06-19,Delayed,,,,,,,,,,
2023-06-15,WDYXLQBMROH,Electronics,8,250.88,2007.04,PayPal,Australia,London,58425,34.42,Refunded,Not Returned,5,NRIBLYJBODSVDYIMJNYCCTPI,2023-06-19,2023-06-27,NZDUIKAIYHOZ,+16752282529,chhbl@example.com,NMJVAWUUIOPVYLRDOPMVSZLJCM,,RGKEUR,OKRXJDNVRAG,205.26,364.96,0.25,0.07,140.49,1645.77,Failed,736867,USPS,2023-06-26,2023-06-26,Delayed,,,,,,,,,,
2023-06-16,TJLEI,Books,5,250.88,1254.4,Credit Card,Germany,New York,84134,34.42,Pending,Returned,2,VPIXWEMOYDNTXTGDQZIDCSIHZGGDSLTFL,2023-06-19,2023-06-26,HTGNRCOXTZFONKHHE,+12876240182,pkqne@example.com,JZOQEVDMNPYVCGUPYEKGVLJNSJ,,BEESBSELMVT,DRIBEFCSVUEUI,205.26,228.1,0.08,0.07,87.81,1241.858,Processed,347106,FedEx,2023-06-24,2023-06-26,On Time,,,,,,,,,,
2023-06-16,HPNYMWUMEPZ,Toys & Games,1,250.88,250.88,Bank Transfer,Australia,London,96117,34.42,Cancelled,Not Returned,1,TDBOWFRUVEDKKICKBIXYJKCQKQSDBXNOCTVZMVMRVTUGWPPV,2023-06-19,2023-06-28,AECMTQASDMSRKWZI,+14370557030,ahibm@example.com,DFFSRCHQCFMWZTPXMKHDT,,BVNYZETYVLD,TFEFOKXVVRWSLLGPL,205.26,45.62,0.24,0.07,17.56,208.2288,Pending,114357,USPS,2023-06-28,2023-06-27,On Time,,,,,,,,,,
2023-06-17,EMKYSCOGGF,Books,7,250.88,1756.16,Debit Card,Australia,New York,58974,34.42,Completed,Returned,5,FFDCACSINSXXSZZMVPHXZPZIIXWZCGTRXBALPLUJIURZD,2023-06-20,2023-06-24,PYXUVQMFYGIU,+18560936340,kpdvg@example.com,MNUSVYBSPJKQVSQNWOFJZWGRD,,PYJCV,DJQOHNRZHNWPSG,205.26,319.34,0.01,0.07,122.93,1861.5284,Failed,408296,FedEx,2023-06-25,2023-06-24,Early,,,,,,,,,,
2023-06-18,MGEWRVH,Books,6,250.88,1505.28,PayPal,UK,New York,57796,34.42,Completed,Returned,5,WUDPUWUHGWYXMHVGXEZRWZSJKHF,2023-06-20,2023-06-25,EVODJIGOSJGCCT,+12787390351,,YPKKHHMYGKFIEUSYRJS,,FCSGI,EMRRSWRTTQ,205.26,273.72,0.16,0.07,105.37,1369.8052,,888151,DHL,2023-06-23,2023-06-25,Delayed,,,,,,,,,,
2023-06-19,TANQJ,Toys & Games,5,250.88,1254.4,PayPal,Germany,Paris,58743,34.42,Pending,Not Returned,1,PDBMGQWMJMJGJPCDDDPIFJYDWLJLYZ,2023-06-22,2023-06-27,XMLQZQKQTQS,+16273809048,briik@example.com,QBEFFCDOIAPYHDDUKZ,,LNAYMUBCKE,DQSHTAGHEIGDYVHB,205.26,228.1,0.11,0.07,87.81,1204.226,Processed,128535,USPS,2023-06-25,2023-06-27,Early,,,,,,,,,,
2023-06-19,WJQRTPQPSXXH,Toys & Games,1,250.88,250.88,Debit Card,Canada,Paris,89455,34.42,Pending,Returned,1,SVXADMHVNPBHMALQGPNJCLHPYXAQFAXOMFUMVD,2023-06-20,2023-06-23,SBJFPHDTKRUOZPHQ,+15186468778,ddweq@example.com,WRWLEGOQPIMDZKNO,,NMNCHM,CEXVAGJPAQDPIH,205.26,45.62,0.13,0.07,17.56,235.8256,Pending,944216,DHL,2023-06-21,2023-06-23,On Time,,,,,,,,,,
2023-06-19,FUIDZLLWQO,Books,1,250.88,250.88,Debit Card,Australia,Sydney,80035,34.42,Cancelled,Returned,3,WJYDMDPIDZTHDIKXEIHZ,2023-06-22,2023-06-25,QOTGKSXFRIY,,edcay@example.com,FDZXYUJXTJTYGEGOQRTZBM,,LRRQGVMMFU,SVQJQVUPVIEBNQMMMRX,205.26,45.62,0.14,0.07,17.56,233.3168,Pending,421461,USPS,2023-06-26,2023-06-24,Early,,,,,,,,,,
2023-06-21,GJPLYGROFZLKT,Home & Kitchen,6,250.88,1505.28,Bank Transfer,Canada,New York,47677,34.42,Refunded,Not Returned,4,TATMXEVTUJPHLYCZDQUTVVM,2023-06-23,2023-06-27,ZHZQNVIFPCBHDLAX,+10357895150,tchwf@example.com,RHKWUZLQXDTDQJZPOBNW,,XSUXPCN,VUZYDUEKBB,205.26,273.72,0.15,0.07,105.37,1384.858,Processed,927783,USPS,2023-06-26,2023-06-27,Delayed,,,,,,,,,,
2023-06-22,BFXVYER,Toys & Games,7,250.88,1756.16,Bank Transfer,France,Sydney,66321,34.42,Completed,Returned,5,FCNGCFMNOZPAOXGIONSXRIALJGNZAOVAMTWBCDPVLYDVL,2023-06-25,2023-06-30,RQXPCILGFK,+10056022638,vbyat@example.com,UYHHNETJRABGFGO,,FQPBWIMNZ,PCFTDEUGGQFDBFGBRJ,205.26,319.34,0.2,0.07,122.93,1527.858,Pending,355622,UPS,2023-06-28,2023-06-30,Delayed,,,,,,,,,,
2023-06-28,YZTVKJXYLUFT,Electronics,1,250.88,250.88,Debit Card,UK,Sydney,68973,34.42,Refunded,Not Returned,3,TVCELLZTWVGVLBNWPXGDTENIEB,2023-07-02,2023-07-10,ZQXJCSCYUBTWZAR,+18932589766,dilsy@example.com,NCUCIHGVNDTROFFZBWZOTFKP,,ULTKSJRC,ISSXBYWXYLSFXAOV,205.26,45.62,0.21,0.07,17.56,215.7552,Failed,273387,USPS,2023-07-08,2023-07-09,On Time,,,,,,,,,,
2023-07-01,WIZPVNVHT,Clothing,9,250.88,2257.92,Debit Card,Canada,Sydney,62414,34.42,Cancelled,Not Returned,3,CJHZJBNDULTNPEZPDCADIAPW,2023-07-05,2023-07-14,XSEXJIRZXSYEUKTXA,+14814447030,nrqwr@example.com,LFGLSEUDZZNJGECTBCEOAPTUOU,,NXQEQU,NXYMEBOPGVFQ,205.26,410.58,0.29,0.07,158.05,1761.1732,,393301,FedEx,2023-07-12,2023-07-13,Delayed,,,,,,,,,,
2023-07-02,NGERBKV,Home & Kitchen,4,250.88,1003.52,Debit Card,Germany,Sydney,35602,34.42,Completed,Returned,5,XFMQOZULHPCDGOKPVNWMIY,2023-07-04,2023-07-08,WXTLYLCXZOKJUUW,+14611611540,,CIDMJNOMUBRKIIOMRAQLYU,,YOLQZQX,,205.26,182.48,0.23,0.07,70.25,842.9604,Processed,186923,DHL,2023-07-08,2023-07-08,Early,,,,,,,,,,
2023-07-03,AVLBRGZQVWNX,Toys & Games,5,250.88,1254.4,Debit Card,Australia,Berlin,39692,34.42,Cancelled,Returned,5,CTVEVXBVYUQPXTXMTKHYUEBYDCBCPTIFZOEIX,2023-07-05,2023-07-13,WPYLPERJFYNNIP,+16112807184,orqnj@example.com,ADSUZXGKUZPNSELMK,,GZEBPMK,QANVWEXITQFAR,205.26,228.1,0.21,0.07,87.81,1078.786,Failed,,UPS,2023-07-11,2023-07-13,Delayed,,,,,,,,,,
2023-07-08,VYCFTBQLLQJ,Toys & Games,2,250.88,501.76,PayPal,France,Berlin,58750,34.42,Pending,Returned,2,CWMZVOKPOXFNKZTJPLGGXROFS,2023-07-12,2023-07-21,KBVTTSLQIVZKLC,+18984187204,tvbpf@example.com,CRAEABAZXHMAGCS,,WCFEAARWCYS,TFHSOVSBDDLRL,205.26,91.24,0.12,0.07,35.12,476.6688,Pending,767661,UPS,2023-07-19,2023-07-20,On Time,,,,,,,,,,
2023-07-08,TRMLQDW,Home & Kitchen,8,250.88,2007.04,Bank Transfer,Germany,New York,31760,34.42,Cancelled,Not Returned,4,TODRMVVAHSQJAAUEAUWUYTMIPHN,2023-07-11,2023-07-17,FDMQJTRNPS,+11846007776,eazgg@example.com,BZFUVZCWJDBGTAIA,,TKHTWKEVXDMFZB,,205.26,364.96,0.04,0.07,140.49,2067.2484,Failed,891773,DHL,2023-07-16,2023-07-17,Delayed,,,,,,,,,,
2023-07-09,KFFIOBDEQHHVLU,Clothing,2,250.88,501.76,Debit Card,UK,Berlin,78456,34.42,Pending,Returned,5,QDGQXPNPBXOKMDXAOLUIGCPDZWNVMTSBJYSOGOQXPQPRQDBQ,2023-07-10,2023-07-17,OZWWUZMBIMYYVLAMVHD,+14079626499,metrw@example.com,AWGIUPRXSNNEFSFEKGJRHVAOKRCSM,,YZZFVJWDPWJAM,OVWNGSJTYK,205.26,91.24,0.02,0.07,35.12,526.8448,Failed,,DHL,2023-07-15,2023-07-17,On Time,,,,,,,,,,
2023-07-09,SCRUSSOFPHPR,Books,3,250.88,752.64,Debit Card,France,New York,34085,34.42,Refunded,Not Returned,1,BVBOPKBHUXLNNXLBNWYLXIHTPJGOYIDWFLOS,2023-07-11,2023-07-16,KXFMTWEMQSSADBL,+19309119185,hopip@example.com,SKEYVMYCYTWQZCDXAGTNKSMH,,LMANHZVNAQP,,205.26,136.86,0.14,0.07,52.68,699.9504,,,UPS,2023-07-14,2023-07-16,Delayed,,,,,,,,,,
2023-07-10,PKGQQLMJ,Electronics,9,250.88,2257.92,PayPal,France,Paris,73964,34.42,Completed,Returned,2,VXBSXTTBOZLAWNDVXKGMNGVKTTYKUIYDBBYISOUURPBZL,2023-07-14,2023-07-22,ALMFGTEIMNHPNRJSPIU,+14938896452,fkmbq@example.com,VRNQLWHCFLQDBASRUYX,,WEUXRDTK,QDIBJTYIHRKS,205.26,410.58,0.2,0.07,158.05,1964.386,Failed,166834,USPS,2023-07-23,2023-07-22,On Time,,,,,,,,,,
2023-07-14,NWAQDUETXWY,Toys & Games,2,250.88,501.76,Credit Card,France,Toronto,32925,34.42,Completed,Returned,4,ABNGQOQIMBOTKSNDKPWZBBIVWUUDHWZROBVKQGHJXCMWQMSV,2023-07-17,2023-07-23,IXZNGWXKTG,+11993239005,bmsae@example.com,BGKLSFIPSZZOBNREFTFTLEGVBI,,VZIZYTJGSVAE,RSQTVQOPQHWGWUD,205.26,91.24,0.2,0.07,35.12,436.528,Pending,789740,UPS,2023-07-22,2023-07-22,On Time,,,,,,,,,,
2023-07-17,JQGAGZXKILC,Clothing,6,250.88,1505.28,Debit Card,Australia,London,15615,34.42,Refunded,Not Returned,1,UPEIIFUJRKXXOGNHSOSRQCCGJYQO,2023-07-19,2023-07-27,JSBBWYPLHZJWOPYDZ,+19312751610,wypfn@example.com,EIUSGLHLEPICHKRJAOWJLUWS,,LLUNGTUTNP,KCYBAXFNDPJYEKAQ,205.26,273.72,0.29,0.07,105.37,1174.1188,Processed,395019,USPS,2023-07-25,2023-07-26,Delayed,,,,,,,,,,
2023-07-18,DYMWSJEG,Electronics,4,250.88,1003.52,PayPal,USA,Berlin,47083,34.42,Pending,Returned,1,QCDHMARKUFPUSZWQRKNLYTXYGQE,2023-07-21,2023-07-27,EQJDAAGCPYPOWKVR,+14984013412,hrekm@example.com,ACADZUJOINQXTTALX,,BQDNNOLMVJPOH,NAFGKJUCSBLLANKH,205.26,182.48,0.11,0.07,70.25,963.3828,Pending,101353,DHL,2023-07-25,2023-07-26,Early,,,,,,,,,,
2023-07-18,PALBGKMBGOYK,Home & Kitchen,7,250.88,1756.16,PayPal,France,Berlin,78319,34.42,Completed,Returned,4,NXZMXLNYIDVSAMFAYVQCQBVGAZUVODFUMWMTABFZK,2023-07-19,2023-07-24,XTHYXFRHTQECSG,+15590975218,iomww@example.com,SEWPININNGILINSUBJO,,ANISFPZX,RMDPCDDHKCSFCUDDBP,205.26,319.34,0.19,0.07,122.93,1545.4196,Failed,986382,USPS,2023-07-24,2023-07-24,On Time,,,,,,,,,,
2023-07-18,GDKBPG,Toys & Games,6,250.88,1505.28,Credit Card,Germany,Paris,19605,34.42,Cancelled,Returned,2,MULTGTGXGBKAUMLMGLQHCGSTHNNBFPZIZYUOS,2023-07-20,2023-07-23,CJFPNHFKDH,,ccory@example.com,EWEXZBVJVDAVYLAVTIIPWASAEWUSU,,WKNKZNYAK,EOEWLSOFAEUYUXSKVN,205.26,273.72,0.27,0.07,105.37,1204.2244,Failed,497436,USPS,2023-07-23,2023-07-22,Delayed,,,,,,,,,,
2023-07-19,QULSGFHME,Books,9,250.88,2257.92,Bank Transfer,Germany,Berlin,54608,34.42,Pending,Returned,1,VLIPFTOMUWJNCLYAXUPJIRAJGJLKIEDTMH,2023-07-20,2023-07-24,EJVLQTKTLULQTWVZEQX,+15842023964,tiptx@example.com,SNZVRDWYDPZMCWRDESNURXP,,RQDVNHOPAAJB,YVEIQSOBIKV,205.26,410.58,0.12,0.07,158.05,2145.0196,Pending,969468,USPS,2023-07-22,2023-07-23,Early,,,,,,,,,,
2023-07-23,IKXFZG,Home & Kitchen,9,250.88,2257.92,Bank Transfer,UK,New York,29192,34.42,Completed,Returned,3,AQOXORZFBESGIBGXNZXWOLTDZMILJIUWGYL,2023-07-24,2023-07-26,MNHNFGZJQFCSSV,+12895469076,qmlaf@example.com,HSRYENXJEMVLRKABBMI,,LDWSAAITMKSUQ,,205.26,410.58,0.14,0.07,158.05,2099.8612,Processed,600123,FedEx,2023-07-26,2023-07-26,Early,,,,,,,,,,
2023-07-24,GSFKKGBSDZFQY,Toys & Games,4,250.88,1003.52,Bank Transfer,Canada,New York,13331,34.42,Cancelled,Not Returned,4,OGHGKDRSGMIRGTPWEGFBGUIMQQORXOKYLWQ,2023-07-25,2023-07-27,CCEFFWWMSEAQBLRGE,+14580282591,fpwng@example.com,PUPIXZGUHJUMKUNERPYZF,,TMVYSTU,,205.26,182.48,0.28,0.07,70.25,792.7844,Failed,430700,USPS,2023-07-25,2023-07-27,Early,,,,,,,,,,
2023-07-25,GIYAASFRJ,Clothing,1,250.88,250.88,Debit Card,Canada,Toronto,61330,34.42,Cancelled,Returned,4,GXGUWJPKPBYBRENHFIFUQHCLMRWKBNA,2023-07-29,2023-08-05,PWLSSTUOXIUH,+18471742557,zcyyc@example.com,MBQTTUDARLFKZIHWWQEDEOFVZE,,ISSWYAQNLBVC,VLNCDCLVISPA,205.26,45.62,0.17,0.07,17.56,225.7904,Failed,624524,FedEx,2023-08-06,2023-08-05,Early,,,,,,,,,,
2023-08-04,AMETA,Electronics,2,250.88,501.76,Bank Transfer,USA,Toronto,59949,34.42,Completed,Not Returned,5,ORVRQANTXVPDVFYPTFOZAGWKAHNEMOIHSQSRRDBXEQVGPA,2023-08-05,2023-08-13,GSLZCDBGVCAL,+16807089222,ogdfm@example.com,SCHNOHHMWEMLVVKOOYUKWIYQWYT,,ECNXXRECWBIR,LETCWBKTBPZHCUDU,205.26,91.24,0.24,0.07,35.12,416.4576,Failed,688535,USPS,2023-08-13,2023-08-13,On Time,,,,,,,,,,
2023-08-05,CRINQWND,Electronics,8,250.88,2007.04,Debit Card,Australia,Toronto,78382,34.42,Refunded,Returned,2,LSIPGOLDFFOCBEHSUPSWPFVARVHELREYVMUZVLPNKIWJPSJZ,2023-08-06,2023-08-15,STZQXRCMEYVSSHTPEDY,+10632404178,vuvgm@example.com,ANGXYSSAUHWWTQGCP,,VSCZRN,HFNOQEALSLKVI,205.26,364.96,0.28,0.07,140.49,1585.5588,Processed,987438,USPS,2023-08-16,2023-08-14,On Time,,,,,,,,,,
2023-08-06,ZUQVYBWVE,Toys & Games,8,250.88,2007.04,Debit Card,Australia,New York,47586,34.42,Refunded,Returned,3,DUHKFDUWXERVYCGXVLCQCKFKDQVALXCPCNQSGZXK,2023-08-09,2023-08-14,NMWTYHXZREFFYTWYU,+18271006057,rkgwl@example.com,ICLRLZHBVFOBUKAMKOL,,KUWXXLCFP,DMJAJRMGHQYV,205.26,364.96,0.17,0.07,140.49,1806.3332,Processed,403312,FedEx,2023-08-12,2023-08-14,On Time,,,,,,,,,,
2023-08-10,DFTUMVEW,Home & Kitchen,2,250.88,501.76,PayPal,France,Sydney,62243,34.42,Completed,Not Returned,3,XSEAYXJRJAMDYLXPSZLFPLYZXJEYYSLHDZG,2023-08-14,2023-08-22,QWPETCAECXPPDCL,+19313814108,gjnes@example.com,RLYQTVSFDPNBJKUJPLHBK,,TZFTNXIQL,PTDWQMJINQ,205.26,91.24,0.03,0.07,35.12,521.8272,Failed,572382,USPS,2023-08-22,2023-08-22,Early,,,,,,,,,,
2023-08-12,ZWGTANXDQUNPN,Books,4,250.88,1003.52,Bank Transfer,USA,Sydney,68618,34.42,Cancelled,Returned,5,XWEKQXUCBSYBNZAPORBKUQMLZXBVURJLQVNVSMXYCYHEV,2023-08-16,2023-08-19,LJBJBQXEBX,+14557306567,eaunc@example.com,XFECXLZLBJIHVOIFXLLU,,TVHLP,CAATBPINACRAKYEKFXG,205.26,182.48,0.25,0.07,70.25,822.89,Processed,418486,USPS,2023-08-17,2023-08-18,On Time,,,,,,,,,,
2023-08-13,THXCYSABOVJR,Clothing,1,250.88,250.88,Bank Transfer,UK,Toronto,88311,34.42,Refunded,Returned,1,LAUZPZLWQZIMWDDOJWFCYOFKBZBAKEZFCTETISEWLLPGNVI,2023-08-17,2023-08-20,OEZNURXMMCDEJYBXUII,+14514248220,gdfvk@example.com,WRQHEIGTESUJDCXDZTNHUEEKFEAN,,CLDJB,PYCZOHVXTPQMCZCM,205.26,45.62,0.25,0.07,17.56,205.72,Pending,877642,FedEx,2023-08-19,2023-08-19,Delayed,,,,,,,,,,
2023-08-13,NQMAEZMYNX,Toys & Games,7,250.88,1756.16,Bank Transfer,UK,Toronto,17549,34.42,Refunded,Not Returned,1,WKDKZIFQIWFFDTKCXXRPUPYLNIGNTTJKGS,2023-08-17,2023-08-20,LOCIGYWPXDNEPVTNMXN,+10681104960,kdpqs@example.com,VBCFRVLFBZRWMPM,,CTTAEEBOAUEGK,NELPFIPXDF,205.26,319.34,0.03,0.07,122.93,1826.4052,Failed,833193,FedEx,2023-08-21,2023-08-19,Early,,,,,,,,,,
2023-08-14,OSQCPNL,Clothing,4,250.88,1003.52,Debit Card,Canada,New York,62494,34.42,Refunded,Not Returned,3,UKFHAWHEJBDVYBOTJUXXBFVNEXZBNMBWICOWCL,2023-08-15,2023-08-17,SQAXSKJDWQVQPS,+17003189161,cfzxp@example.com,QXDFNSMZKOPAQPEPNDKXCSB,,JBNXUEPYBJREQK,AYHFCUNYWBPV,205.26,182.48,0.16,0.07,70.25,913.2068,Pending,220739,FedEx,2023-08-16,2023-08-16,Delayed,,,,,,,,,,
2023-08-14,HQUYW,Electronics,8,250.88,2007.04,Debit Card,UK,Paris,97973,34.42,Pending,Returned,2,SQFSQPUHXXSHTOHCPCAHXIVLR,2023-08-17,2023-08-23,NWPBHFJBSDFMA,+10836075180,mbvgs@example.com,UMMIGXLWUPRXPEXULAJIURD,,UXFVPEUXP,PKKPJQLEYLCSJPYSKY,205.26,364.96,0.15,0.07,140.49,1846.474,Processed,639391,FedEx,2023-08-24,2023-08-23,Early,,,,,,,,,,
2023-08-15,KYYBJJKF,Books,9,250.88,2257.92,Bank Transfer,France,Berlin,33958,34.42,Refunded,Not Returned,1,HZTKGNJOLTQHZNYZOYYKLTPYTRJSRAVDWGZA,2023-08-16,2023-08-23,XGNSKRRZUXFFGQ,+18915822281,abuqt@example.com,TMERFTELLZZMETQ,,IVYBS,OCXJLISAMYGVTUGYFLD,205.26,410.58,0.25,0.07,158.05,1851.49,Processed,875102,USPS,2023-08-21,2023-08-22,Delayed,,,,,,,,,,
2023-08-15,XLKWWZYM,Clothing,9,250.88,2257.92,Debit Card,Germany,London,99779,34.42,Completed,Not Returned,4,YHZQHEAODGNLUCTRHBFGGMAHYWMXTXSQMPXOKLVYCXYINGK,2023-08-16,2023-08-24,EGFQYSLGLQOP,+13774157133,ovafl@example.com,DVGDNOSQRAIPTWFQNRD,,EBKAI,,205.26,410.58,0.08,0.07,158.05,2235.3364,Pending,152400,USPS,2023-08-24,2023-08-23,Delayed,,,,,,,,,,
2023-08-16,FAFRVIXYO,Toys & Games,3,250.88,752.64,Debit Card,UK,Sydney,47538,34.42,Completed,Not Returned,5,CSBQBUPQJDKZZQZXLUJPDCIFLANXJ,2023-08-20,2023-08-29,KAMTQPQYNX,+18908709591,xqhxr@example.com,USYLOWVEPXXJMJZZEQST,,FKHMLIOEOBOTC,,205.26,136.86,0.13,0.07,52.68,707.4768,Processed,771629,DHL,2023-08-28,2023-08-28,Delayed,,,,,,,,,,
